23:40:40.926 [main] INFO  io.gatling.compiler.ZincCompiler$ - compiling 1 Scala source to /Volumes/Projects/microservice-apps/performanceTest/target/test-classes ...
23:40:42.467 [main] INFO  io.gatling.compiler.ZincCompiler$ - done compiling
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:47.386 [GatlingSystem-akka.actor.default-dispatcher-9] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDd9.g16D93sA2PEL5pw8YdSn1CT2z27uPWQasw1Qo8ahX_U
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:47.386 [GatlingSystem-akka.actor.default-dispatcher-17] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDd9.g16D93sA2PEL5pw8YdSn1CT2z27uPWQasw1Qo8ahX_U
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:47.387 [GatlingSystem-akka.actor.default-dispatcher-12] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDd9.g16D93sA2PEL5pw8YdSn1CT2z27uPWQasw1Qo8ahX_U
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:47.553 [GatlingSystem-akka.actor.default-dispatcher-8] DEBUG com.intuit.karate - response time in milliseconds: 692
2 < 200
2 < Date: Wed, 08 Sep 2021 05:40:47 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"637198b88aaf24d629c7db172fe02b8e"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 45be637e-6c31-4f75-8bcb-d8f2e9e73007
2 < x-runtime: 0.123823
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=4B4K2gTTgbNocl7DFDr4Udtf1bMWj0nQ1AT5debg305SBN%2FNMKtqI65M3fBel0JOt1kIzEyQwalohGJloSKeeKmFeI%2BxOQrJDsPRr7wkgqRbE4mFsPzl%2FdmmYEbCor4mtbprlKii7P1ko8V8bg%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d813cc010f2e-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-ubui2d","body":"creatre aricle content","createdAt":"2021-09-08T05:40:47.538Z","updatedAt":"2021-09-08T05:40:47.538Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:40:47.553 [GatlingSystem-akka.actor.default-dispatcher-4] DEBUG com.intuit.karate - response time in milliseconds: 693
2 < 200
2 < Date: Wed, 08 Sep 2021 05:40:47 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"1ed39711e4af73100b399b5fb0f09235"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 5b8e4547-3b99-44b7-9bb0-fd6804840c3b
2 < x-runtime: 0.119096
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=pByW%2B0skV%2B9AcF8j12O1e2Ok%2BiSOFo1z%2B8SDZa6UxbVhKrSJjUGMSMqP3ESkVBrmsB%2BF91CYGhm1%2F0fV8KSfyYo0yrnDDoA8Xhd0wlbDjCheIWKrKVj%2Byi7xLOWkpqap8zsMfQcnu65KPekMkQ%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d813dc120f0a-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-w5m8bi","body":"creatre aricle content","createdAt":"2021-09-08T05:40:47.543Z","updatedAt":"2021-09-08T05:40:47.543Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:40:47.566 [GatlingSystem-akka.actor.default-dispatcher-4] INFO  com.intuit.karate - karate.env system property was: null 
23:40:47.566 [GatlingSystem-akka.actor.default-dispatcher-8] INFO  com.intuit.karate - karate.env system property was: null 
23:40:47.569 [GatlingSystem-akka.actor.default-dispatcher-4] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:40:47.569 [GatlingSystem-akka.actor.default-dispatcher-8] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:40:47.734 [GatlingSystem-akka.actor.default-dispatcher-19] DEBUG com.intuit.karate - response time in milliseconds: 1894
1 < 200
1 < Date: Wed, 08 Sep 2021 05:40:47 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"8f72533a4ac2f3140f62df4368d36f15"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: bb799ad7-b8df-4cd6-b914-795d9c73853d
1 < x-runtime: 0.081841
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=%2F8Xb649pWjuS%2FEdZ7bpuAH0fLR26jjGv%2FoTHBIZW1qwihJwvXIiDSy%2BCmq1ouhrtUIc3G1oy1Qup0a6GM3RYVWrPZMf9lju42OE8jK%2FtMwhcXwtG7iGqPwIA1u1fP0XIFdzXg3Zeoj1SfFZ5gQ%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d8156e140e6a-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDd9.g16D93sA2PEL5pw8YdSn1CT2z27uPWQasw1Qo8ahX_U"}}
23:40:47.749 [GatlingSystem-akka.actor.default-dispatcher-19] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDd9.g16D93sA2PEL5pw8YdSn1CT2z27uPWQasw1Qo8ahX_U
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:47.914 [GatlingSystem-akka.actor.default-dispatcher-10] DEBUG com.intuit.karate - response time in milliseconds: 2074
1 < 200
1 < Date: Wed, 08 Sep 2021 05:40:47 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"8f72533a4ac2f3140f62df4368d36f15"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: d8fd6124-1988-483c-8966-9f9c964f906b
1 < x-runtime: 0.083336
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=Tz508vrgR22fA5l5CkLqS8mHKz9RP8xTmHeO8RYMyTz564gNLpIsbifYo4Esfj7BossdKb2C8vbyy2D%2B9pqbUteXEqgjt%2BTB27ykUMKByZaQHaJmDgUgpQy%2BLBjMs4VkcCGnB1b9yl4mXWdMFQ%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d8156a01eca2-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDd9.g16D93sA2PEL5pw8YdSn1CT2z27uPWQasw1Qo8ahX_U"}}
23:40:47.918 [GatlingSystem-akka.actor.default-dispatcher-10] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDd9.g16D93sA2PEL5pw8YdSn1CT2z27uPWQasw1Qo8ahX_U
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:48.071 [GatlingSystem-akka.actor.default-dispatcher-6] DEBUG com.intuit.karate - response time in milliseconds: 684
2 < 200
2 < Date: Wed, 08 Sep 2021 05:40:48 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"3a73d7bc0e1e1a5b1616b65aae26dc07"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: a36a08ae-02d9-4952-9e4f-b019a949434b
2 < x-runtime: 0.114693
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=vIYZ9AVklIckLG6z7lMU5nGhfSf6gdOIy%2BlazW7Nrb%2FMF3IaH04oPhgCDF62kg%2FHlKK%2B1M4wh7l5ugfi61a%2B7mvkmkoQUk7sZkyA2Ql75OuMpqG1fqa3%2Fc33aFb3eYQ5vsy0k9mHd%2FhJ6AjSBQ%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d8175a542829-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-knpaua","body":"creatre aricle content","createdAt":"2021-09-08T05:40:48.006Z","updatedAt":"2021-09-08T05:40:48.006Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:40:48.078 [GatlingSystem-akka.actor.default-dispatcher-6] INFO  com.intuit.karate - karate.env system property was: null 
23:40:48.080 [GatlingSystem-akka.actor.default-dispatcher-6] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:40:48.249 [GatlingSystem-akka.actor.default-dispatcher-7] DEBUG com.intuit.karate - response time in milliseconds: 2409
1 < 200
1 < Date: Wed, 08 Sep 2021 05:40:48 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"ae8faa852342ce473e5f78635157776b"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: 431bf37b-0909-4236-a88e-1a1e75a4f77b
1 < x-runtime: 0.121832
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=Iwzm5ikt6e9k51fUr0ojT0pEPD4UjWCSd91ir7mQFshe4QSmHaZ7Yn9sKOi%2FPvBsIY62QPsii81cWQX%2BBFyQqXnCyHVsZLeqjG6c2w6qwZqrS%2FS%2Fde9%2BnxjWhYhaqqGjHfJGuAAx7yyB9iBBTg%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d817e9280c07-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDh9.CLgJ2dj9HYWcDpBxiOAKxK9ypKS9cNpQTFSJnlMijo4"}}
23:40:48.249 [GatlingSystem-akka.actor.default-dispatcher-16] DEBUG com.intuit.karate - response time in milliseconds: 2409
1 < 200
1 < Date: Wed, 08 Sep 2021 05:40:48 GMT
1 < Content-Type: application/json; charset=utf-8
1 < Transfer-Encoding: chunked
1 < Connection: keep-alive
1 < cache-control: max-age=0, private, must-revalidate
1 < etag: W/"ae8faa852342ce473e5f78635157776b"
1 < status: 200 OK
1 < vary: Origin
1 < x-content-type-options: nosniff
1 < x-frame-options: SAMEORIGIN
1 < x-powered-by: Phusion Passenger 4.0.60
1 < x-request-id: 14c67445-8d7d-4c21-8cbf-32d85ecd7226
1 < x-runtime: 0.220311
1 < x-xss-protection: 1; mode=block
1 < CF-Cache-Status: DYNAMIC
1 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
1 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=WS7KIevfKwrmar8N6%2FCQp3HvLyNqzM5a3tRG0hw7APX5EOMjK0emLdvTmaWwl83Ba5uGnHnf04lDQwMuK2McZRjkxFv8V%2FIZBtX5VpLmTdcb0j98QwbnDLY6djZ5jTVnwycd1O8dvgOBXngf3g%3D%3D"}],"group":"cf-nel","max_age":604800}
1 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
1 < Server: cloudflare
1 < CF-RAY: 68b5d817d9ff677a-DFW
1 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"user":{"id":221345,"email":"testdata02@gmail.com","createdAt":"2021-09-08T03:44:14.668Z","updatedAt":"2021-09-08T03:44:14.673Z","username":"testdata02","bio":null,"image":null,"token":"eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDh9.CLgJ2dj9HYWcDpBxiOAKxK9ypKS9cNpQTFSJnlMijo4"}}
23:40:48.253 [GatlingSystem-akka.actor.default-dispatcher-7] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDh9.CLgJ2dj9HYWcDpBxiOAKxK9ypKS9cNpQTFSJnlMijo4
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:48.254 [GatlingSystem-akka.actor.default-dispatcher-16] DEBUG com.intuit.karate - request:
2 > POST https://conduit.productionready.io/api/articles
2 > Authorization: Token eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MjIxMzQ1LCJ1c2VybmFtZSI6InRlc3RkYXRhMDIiLCJleHAiOjE2MzYyNjM2NDh9.CLgJ2dj9HYWcDpBxiOAKxK9ypKS9cNpQTFSJnlMijo4
2 > Content-Type: application/json; charset=UTF-8
2 > Content-Length: 131
2 > Host: conduit.productionready.io
2 > Connection: Keep-Alive
2 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
2 > Accept-Encoding: gzip,deflate
{"article":{"tagList":[],"title":"Article creation","description":"test creation is here to stay","body":"creatre aricle content"}}

23:40:48.328 [GatlingSystem-akka.actor.default-dispatcher-15] DEBUG com.intuit.karate - response time in milliseconds: 940
2 < 200
2 < Date: Wed, 08 Sep 2021 05:40:48 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"75b0a9d3bccdadda2eb0cf6d093004b4"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 5df39c66-d451-4e24-ac6a-6c6e93e2584b
2 < x-runtime: 0.271923
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=x5k78e1KOVYxRt6tSxwjECef61YqbytmA%2Bs1HzJQll1mhbw2aIOBmQLuvv90v4O%2FjzbhXFqgu8LXHm7iVK3oy%2B6js34KkoSSecPekuevw1HfTGoDYTtLcy8JkkgBX%2FhIhAGzeN75ku1AImcl%2BQ%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d817da7567aa-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-6tqcfl","body":"creatre aricle content","createdAt":"2021-09-08T05:40:48.257Z","updatedAt":"2021-09-08T05:40:48.257Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:40:48.333 [GatlingSystem-akka.actor.default-dispatcher-15] INFO  com.intuit.karate - karate.env system property was: null 
23:40:48.335 [GatlingSystem-akka.actor.default-dispatcher-15] DEBUG com.intuit.karate - request:
1 > GET https://conduit.productionready.io/api/articles?limit=10&offset=0
1 > Host: conduit.productionready.io
1 > Connection: Keep-Alive
1 > User-Agent: Apache-HttpClient/4.5.13 (Java/16.0.1)
1 > Accept-Encoding: gzip,deflate


23:40:48.550 [GatlingSystem-akka.actor.default-dispatcher-13] DEBUG com.intuit.karate - response time in milliseconds: 1163
2 < 200
2 < Date: Wed, 08 Sep 2021 05:40:48 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"51b6c663ac36f1ab8701b99d8f11d248"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: 1cce29f5-2404-43af-90fc-74bcc6bf11e2
2 < x-runtime: 0.411188
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=5DAVaDLntlnSOs2wPVEIZK8QOR5IftIR8Fys6GoV5%2FB2QKuUtwVGIoxLKVztJDKCjiY7A91nxYmaSdb5F5Y0VhRBVyXjPnDqs3JcWWnEC01%2Fsx6l8PEUZ4TYvU2E8M0raFMSEPpmOtTfYj3kDQ%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d8180d906798-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-kjkk3m","body":"creatre aricle content","createdAt":"2021-09-08T05:40:48.413Z","updatedAt":"2021-09-08T05:40:48.413Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:40:48.552 [GatlingSystem-akka.actor.default-dispatcher-11] DEBUG com.intuit.karate - response time in milliseconds: 1165
2 < 200
2 < Date: Wed, 08 Sep 2021 05:40:48 GMT
2 < Content-Type: application/json; charset=utf-8
2 < Transfer-Encoding: chunked
2 < Connection: keep-alive
2 < cache-control: max-age=0, private, must-revalidate
2 < etag: W/"fd925457741f1ca32660f6c29f98f546"
2 < status: 200 OK
2 < vary: Origin
2 < x-content-type-options: nosniff
2 < x-frame-options: SAMEORIGIN
2 < x-powered-by: Phusion Passenger 4.0.60
2 < x-request-id: b7f1e466-62b1-42f7-aa64-2b28fbb0a3b7
2 < x-runtime: 0.480685
2 < x-xss-protection: 1; mode=block
2 < CF-Cache-Status: DYNAMIC
2 < Expect-CT: max-age=604800, report-uri="https://report-uri.cloudflare.com/cdn-cgi/beacon/expect-ct"
2 < Report-To: {"endpoints":[{"url":"https:\/\/a.nel.cloudflare.com\/report\/v3?s=x25RkRtxt39m1minUPreqkQNLINCHBBcFWuwh1wpCUwWNkAltpUafEneMJjKkr0Pl5Wo%2FEPS%2BYtWf1VXdbVzXCSQKDm9ZDc9olXFNXqBlhUAnS02VdxcVcs76GPWtoh7Qvb%2Fdz6G1%2BvJ8UdKRQ%3D%3D"}],"group":"cf-nel","max_age":604800}
2 < NEL: {"success_fraction":0,"report_to":"cf-nel","max_age":604800}
2 < Server: cloudflare
2 < CF-RAY: 68b5d817fd930ece-DFW
2 < alt-svc: h3=":443"; ma=86400, h3-29=":443"; ma=86400, h3-28=":443"; ma=86400, h3-27=":443"; ma=86400
{"article":{"title":"Article creation","slug":"article-creation-ps01a1","body":"creatre aricle content","createdAt":"2021-09-08T05:40:48.481Z","updatedAt":"2021-09-08T05:40:48.481Z","tagList":[],"description":"test creation is here to stay","author":{"username":"testdata02","bio":null,"image":"https://static.productionready.io/images/smiley-cyrus.jpg","following":false},"favorited":false,"favoritesCount":0}}
23:40:48.554 [GatlingSystem-akka.actor.default-dispatcher-13] INFO  com.intuit.karate - karate.env system property was: null 
